,place_name,price_usd_per_m2,surface_total_in_m2,lat,lon,floor,rooms,description,title,avenida,amenities,balcon,gimnasio,SUM,cochera,parrilla,pileta,patio,terraza,lavadero,Belgrano,Nuñez,Palermo,Palermo Hollywood,Recoleta,surface_total_in_m2_2,distancia_obelisco,habitaciones
58829,Barrio Norte,2738.2029411764706,34.0,-34.6013188341,-58.3972062895,,1.0,"EN EL CORAZÓN DE LA ZONA DE ESTUDIANTES , INMEJORABLE UBICACIÓN , EXCELENTE ACCESIBILIDAD , UNIDADES PARA INVERSIÓN , CARPINTERÍA DE DOBLE DE VIDRIO , MUEBLES DE COCINA  EN MELANINA AIRES ACONDICIONADO FRIÓ CALOR , AMPLIO SOLARIUM CON DUCHA, LAUNDRY , AGUA CALIENTE CENTRAL , GRIFE RIA Y ARTEFACTOS SANITARIOS DE PRIMERA MARCA ,PISO FLOTANTE , CARPINTERÍA DE ALUMINIO , AGUA CALIENTE CENTRAL .-PROMEDIO DE LOS DEPARTAMENTOS: 34 M2.FORMA DE PAGO: 40% DE ANTICIPO, 12 CUOTAS.FINALIZACIÓN: ABRIL 2017",EXCELENTES UNIDADES FLEXIBLE APTO PROFESIONAL O VIVIENDA,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1156.0,1747.3383190789505,
58830,Barrio Norte,2948.915806451613,31.0,-34.6013188341,-58.3972062895,,1.0,"EN EL CORAZÓN DE LA ZONA DE ESTUDIANTES , INMEJORABLE UBICACIÓN , EXCELENTE ACCESIBILIDAD , UNIDADES PARA INVERSIÓN , CARPINTERÍA DE DOBLE DE VIDRIO , MUEBLES DE COCINA  EN MELANINA AIRES ACONDICIONADO FRIÓ CALOR , AMPLIO SOLARIUM CON DUCHA, LAUNDRY , AGUA CALIENTE CENTRAL , GRIFE RIA Y ARTEFACTOS SANITARIOS DE PRIMERA MARCA ,PISO FLOTANTE , CARPINTERÍA DE ALUMINIO , AGUA CALIENTE CENTRAL .-PROMEDIO DE LOS DEPARTAMENTOS: 34 M2.FORMA DE PAGO: 40% DE ANTICIPO, 12 CUOTAS.FINALIZACIÓN: ABRIL 2017",EXCELENTES UNIDADES FLEXIBLE APTO PROFESIONAL O VIVIENDA,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,961.0,1747.3383190789505,
58834,Barrio Norte,3333.333333333333,36.0,-34.5883212,-58.4035549,,2.0,Lindísimo departamento de 2 ambientes con balcón al frente. Dormitorio con mucho placard. Living comedor. Una cocina grande con lavadero incorporado. 1 baño. El edificio tiene pileta. ,French 2800 2º,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1296.0,2609.472599106619,
58839,Belgrano,5312.5,160.0,-34.562119200000005,-58.4429267,,3.0,"TORRE VIEW POINT- EMPRENDIMIENTO EN CONSTRUCCIÓN ES EQUINA- SEMIPISO DE GRAN CATEGORÍA- PALIER PRIVADO- AMPLIO ESTAR COMEDOR- BALCÓN AL FRENTE-TOILETTE DE RECEPCIÓN- DOS AMPLIOS DORMITORIOS EN SUITE CON VESTIDOR- COCINA INDEPENDIENTE CON COMEDOR DIARIO- LAVADERO- DEPENDENCIA DE SERVICIO CON SU BAÑO- ACCESO DE SERVICIO- BALCÓN TÉCNICO.TERMINACIONES: PISOS DE MADERA- DOBLE VIDRIADO- PERSIANAS EN DORMITORIOS- EQUIPOS VRV INSTALADOSEDIFICIO DE TRES PISOS DE AMENITIES: SALÓN DE FIESTAS- GIMNASIO- SAUNA- PILETA- SOLARIUM- JARDÍN- VIGILANCIA Y CONTROL DE ACCESO 24HS.FINANCIACIÓN: ADELANTO DE U$S 693.000.- Y 7 CUOTAS DE u$s15.000.-COCHERA FIJA CUBIERTAENTREGA DICIEMBRE 2017La publicación de este inmueble es a solo título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la AFIP para la obtención del Número de COTI correspondiente.CONSÚLTENOS- SUCURSAL PALERMO- ",AV. DEL LIBERTADOR AL 5400- TORRE VIEWPOINT- SUITE- COCH- DEP- AMENITIES- BELGRANO,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,25600.0,7254.242954227242,
58850,Barrio Norte,2833.333333333333,90.0,-34.5912629023,-58.410843309899995,,4.0,"En excelente zona, precioso departamento de estilo y categoría, con Cochera! Amplio Hall de entrada y gran Living y Comedor con vista al contrafrente, súper luminoso! Balcón francés y divinos pisos de Pinotea en todos los ambientes. Gran dormitorio principal con placard. Segundo dormitorio con placard, ambos con mucha luz! Baño completo. Dependencia de Servicio o tercer dormitorio. Baño de Servicio. Servicios centrales de calefacción por losa radiante y agua caliente. Persianas eléctricas de madera. Puertas blindadas. Cochera fija y cubierta. Los ascensores principales y de servicio llegan hasta la misma. Baulera. Edificio con vigilancia diurna. Calidad de vida a unos metros de Shopping Alto Palermo y del Subte D! Las medidas son aproximadas y se desprendenderán de la correspondiente Escritura. DIAGONAL NORTE PROPIEDADES CUCICBA N°6443","Edificio de categoría, departamento de estilo con Cochera en pleno Alto Palermo!",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8100.0,3341.178904988059,
58854,Barrio Norte,2390.243902439024,41.0,-34.5895459,-58.39736360000001,,2.0,HERMOSO DEPARTAMENTO 2 AMBIENTESDORMITORIO CON PLACARD PEQUEÑO BALCÓN ,DEPARTAMENTO 2 AMBIENTES - BARRIO NORTE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1681.0,1945.1549889119344,
58858,Barrio Norte,3333.333333333333,135.0,-34.5946879,-58.3885695,,4.0,"Barrio Norte Frente Plaza Vicente Lopez Excelente semipiso de 125 m2 en edificio de categoría con servicios centrales y de seguridad . Piso alto ventilado y de vista abierta a pulmón de manzana. Luminoso y silencioso de amplios ambientes, en muy buen estado de conservación estética y de funcionamiento. Consta de un enorme living comedor con salida a balcon mas otro comedor adicional (ex dormitorio), cocina con comedor diario, dos baños, dos dormitorios, cuarto de servicio y toilette. Palier semi privado, cochera techada y fija, y amplia baulera en ultimo piso de 7 metros cuadrados. Digno de Ver!!!",Barrio Norte Frente Plaza Vicente Lopez  Excelente semipiso de 125m2 propios mas balcon cochera y baulera,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18225.0,942.3815042981436,
58868,Barrio Norte,2301.5873015873017,63.0,-34.5925244,-58.41090229999999,,2.0,  2 ambientes  luminoso 3 cuadras shopping Alto Palermo zona  muy segura policías las 24 horas  bajas  expensas $1600 ,DEPARTAMENTO 2 AMBIENTES - BARRIO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.0,3332.291523517696,
58890,Belgrano,2777.777777777778,45.0,-34.5636145885,-58.4568189762,,1.0,"Cerca de todo! Av. Cabildo / centros de consumo masivo / a metros del subte D / todos los medios de transporte (subte / colectivos / trenes).Monoambientes en Edificio de Triple Frente, con Galería Comercial en PBHay otras opciones en el edificio de mayor metraje !!!Deptos apto Profesional ideales Studio/oficina/consultorio/vivienda.  COCHERA OPTATIVA Fija y CubiertaEl edificio cuenta con amplias y cómodas cocheras opcionales en 3 plantas. Además, posee amplios espacios pensados para su comodidad y disfrute:- Parking para 200 vehículos-imponente lobby de ingreso, revestido con porcelanato, espejos y detalles de categoría.-servicio de conserjería en la recepción.-salón de usos múltiples.-solarium en terraza.-amplia pileta en terraza, con vista panorámica y puro sol durante todo el dia.-gymConsulte por otras opciones en este edificioPara mayor información NO DUDES en Consultarnos en el !!! ",A/CREDITO - Ciudad de la Paz y Echeverria - Amenities,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,2025.0,8703.391971179883,
58914,Barrio Norte,2982.456140350877,57.0,-34.615823799999994,-58.4333203,,3.0,"BARRIO NORTE FACULTAD DE MEDICINA 3 AMBIENTES COCINA SEPARADA BALCON AL FRENTE PISO ALTO LUMINOSO,  APTO PROFESIONAL.  CONECCION  DE LAVARROPAS EN COCINA.",BARRIO NORTE APTO PROFESIONAL FACULTAD DE MEDICINA 3 AMBIENTES COCINA SEPARADA BALCON AL FRENTE PISO ALTO LUMINOSO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3249.0,5807.2857698650805,
58916,Recoleta,3591.549295774648,213.0,-34.5922994,-58.3850833,,6.0,"Quintana y Parera: Exc s/piso al frente en edif de categ. cochera con garagista y seg 24 hs. Pal priv, toil, L y C, escrit, 3 DORM (1 gran suite) Pisos de parquet impecable. Cocina y com diario, dos dep.serv. Persianas electricas, doble vidrio de recepción y suite.Semipiso. Living. Comedor. 2 dormitorio(s) 1 suite con vest., 1 con placard. 2 baño(s) 1 toilette(s).Habitación de servicio. 1 cochera(s). Al frente. De gran categoria.  Luminoso. Antigüedad 70 años. ","Semipiso. Living. Comedor. 2 dormitorio(s) 1 suite con vest., 1 con placard. 2 baño(s) 1 toilette(s).Habitación de servicio. 1 cochera(s). Al frente. De gran categoria.  Luminoso. Antigüedad 70 años. ",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45369.0,775.2023601459683,
58917,Recoleta,3537.735849056604,106.0,-34.5928446,-58.3770943,,4.0,"Edif. Francés de Categoría en esquina, todo externo, lleno de luz.Palier semi privado, hall, living y comedor 2 dorm, baño completo, cocina, bño de serv. y lavadero.Pisos de roble de eslavonia y pinotea, puertas de espejo repartido.Marcos pisos y herrajes originales.Expensas de Junio 2017.Departamento. Living. Comedor. 2 dormitorio(s) 1 con vest. 1 baño(s). Al frente. En esquina.  Reciclado.  De gran categoria.  Singular.   Baulera independiente. ",Departamento. Living. Comedor. 2 dormitorio(s) 1 con vest. 1 baño(s). Al frente. En esquina.  Reciclado.  De gran categoria.  Singular.   Baulera independiente. ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11236.0,809.2144781628758,
58973,Recoleta,1875.0,80.0,-34.5929332029,-58.3953238349,,4.0,"CODIGO: 317-1407 ubicado en: AYACUCHO 1300 -  Publicado por: OSVALDO ARRUTI PROPIEDADES. El precio es de USD 150000 null. EXCELENTE UBICACION EN LO MEJOR DE RECOLETA. P.B. CONTRAFRENTE, 4 AMBIENTES IDEAL PARA VIVIENDA O CONSULTORIO. 3 DORMITORIOS. BAÑO Y TOILETTE. LIVING COMEDOR. COCINA. PATIO. . Publicado a través de Mapaprop",RECOLETA- AYACUCHO Y JUNCAL - P.B. APTO PROFESIONAL IDEAL VIVIENDA O CONSULTORIO.,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6400.0,1657.180561464507,
58976,Recoleta,2647.0588235294117,68.0,-34.598858,-58.402963,,3.0,"Departamento antiguo reciclado con balcones al frente , pisos de roble y pinoteaLiving- comedor, 2 dormitorios, cocina, baño y toilette.",Departamento antiguo refaccionado,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4624.0,2399.842887061281,
59011,Palermo,2727.2727272727275,77.0,-34.583652,-58.425732,8.0,3.0,"VENTA DEPARTAMENTO 3 AMBIENTES PALERMODepartamento en duplex al contrafrente con vista abierta, con muy buena ubicación, cerca de las avenidas Santa Fe, Scalabrini Ortiz y Juan B. Justo, con acceso a diversos medios de transporte y a la Línea de subte ""D"".En planta baja se hallan el living-comedor, toilette de recepción y cocina con balcón. En planta superior, dos cómodos dormitorios que dan a un balcón corrido y baño completo compartimentado.Con cochera a 210.000 u$s Sin cochera con un valor  de 185.000 u$sLEPORE PROPIEDADES  4775-999LEPORE Propiedades S.A.CUIT : 33-60234274-9C.U.C.I.C.B.A. Matrícula Nº 931 (Sucursales Caballito - Palermo - Centro)AVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI) -  - LEPORE PROPIEDADES",DEPARTAMENTO EN VENTA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5929.0,5057.1800684898635,
59153,Recoleta,4083.333333333334,240.0,-34.591079,-58.3856081,,8.0,"Excelente Piso Antiguo Racionalista de gran categoría. PP. Doble frente, balcón corrido, doble living, comedor, toilette de recepción, living intimo o playroom.  4 Dormitorios, uno en suite.Excelentes pisos de parquet de roble. Luminoso. Cocina hecha a nueva comedor diario aparte. Totalmente reciclado. Baulera.Opción de alquilar cochera , en  el edificio de enfrente.",Parera 100 6°,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,57600.0,866.4537157317392,
59154,Barrio Norte,3400.0,45.0,-34.5895459,-58.39736360000001,,2.0,"IDEAL PARA ALQUILER AMOBLADO O USO PROPIO. BARRIO NORTE. Edificio SANTA FE PLAZA, metros de avenida PUEYRREDON, a tres cuadras de SHOPPING ALTO PALERMO, estación línea D, zona comercial. Vigilancia 24 horas, piscina, solárium, gimnasio, sauna, hidromasaje, jaula de golf-puttingreen, circuito aeróbico, sala de relax, parrilla, cancha de fútbol, básquet, SUM, laundry, servicio de mucama optativo-vigilancia-24 HORAS..Piso de madera, baño completo, placard piso techo, cocina integrada full. RENTA HASTA DICIEMBRE 2017.-",Edificio VIP-Pisc-GyM-Sauna-SUM-Laundry-Parrilla-Puttingreen,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2025.0,1945.1549889119344,
59156,Barrio Norte,3273.809523809524,336.0,-34.591980799999995,-58.38534789999999,,5.0,"Edificio de categoría - Construcción Fariña - Excelente planta y distribución - Living a balcón corrido al frente - Comedor - Cocina - Comedor diario - Toilette de recepción - 3 dormitorios en suite a líndísimo pulmón, principal con vestidor. Living íntimo. 2 dependencias de servicios, una de ellas es un posible 4º dormitorio - 3 cocheras fijas - Vigilancia 24 hs.","Edificio Fariña, 3 suites 2 dep., 3 cocheras fijas",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,112896.0,806.3252621177913,
59157,Belgrano,2013.4228187919464,149.0,-34.56899779999999,-58.44634,,4.0,"""VENTA EN COMUN CON GRUPOREAL S.A.""-DPTO. 4 AMB-FTE.- ESQ.AV.CABILDO- C/2 BALCONES-C/VISTA ABIERTA-LUMINOSO-PALIER S/PRIVADO Y PALIER DE SERVICIO C/PTAS.BLINDADAS-COCINA-OFFICE-LAVADERO-HABITACION Y BAÑO DE SERVICIO-COCHERA FIJA GRANDE-2 BAULERAS-2 BAÑOS CPLETOS UNO DE ELLOS C/HIDROMASAJE+TOILETTE.-UBICACION PREVILEGIADA CON DIVERSIDAD  DE COMERCIOS,LINEAS DE TRANSPORTES DE COLECTIVOS (60,63,118,152,161 ETC..)Y LINEA ""D"" DE SUBTERRANEOS ESTAC.OLLEROS.-",EXCELENTE 4 AMB.-EDIFICIO DE CATEGORIA,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,22201.0,7494.677403439241,
59275,Belgrano,2925.531914893617,94.0,-34.561246000000004,-58.4534908,,4.0,Excelente ubicacion. Torre. Al frente. 2 dormitorios con dependencia. Cochera. Seguridad 24 hs. 94 m2. Oportunidad.Departamento. Living/Comedor. 2 dormitorio(s) 2 con placard. 3 baño(s) 1 toilette(s).Habitación de servicio. En torre. A reciclar. Antigüedad 45 años. ,Departamento. Living/Comedor. 2 dormitorio(s) 2 con placard. 3 baño(s) 1 toilette(s).Habitación de servicio. En torre. A reciclar. Antigüedad 45 años. ,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8836.0,8386.959067993463,
59287,Palermo,3153.8461538461547,130.0,-34.5855660282,-58.4120098645,,5.0,"Excelente tres dormitorios a metros del parque las Heras. Excelente Estado, reciclado a Nuevo.3 dormitorios, amplio living-comedor, cocina con comedor diario, lavadero independiente y dependencia de servicio. Amplio toilette de recepción, baño completo y baño de servicio con ducha.Cochera fija cubierta en el edificio muy cómoda en la PB.Expensas: $6.000.-  ",Beruti 3500 - 3 Dormitorios con Dep. a mts de Parque las Heras,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,16900.0,3553.1313994391853,
59288,Belgrano,3019.4444444444453,36.0,-34.563392017800005,-58.467114828599996,,1.0,"COMPLEJO eRRe- Otro Gran Diseño del premiado y reconocido ESTUDIO AISENSON.Se trata de un conjunto formado por 3 edificios con planta baja común, local comercial, 9 pisos altos sobre Av. Monroe, 3 pisos altos sobre calle Freire y 3 pisos altos sobre calle Blanco Encalada. 2 subsuelos para estacionamiento propio, locales de servicios generales, hall de acceso peatonal único, jardín con piscina en planta baja y terraza jardín con amenities en terraza sobre Av. Monroe.El conjunto se organiza mediante tres núcleos de circulaciones verticales independientes que conectan las  unidades de uso flexible con el lobby de acceso, cocheras y demás áreas comunes. El Sector Monroe cuenta con 3 ascensores amplios y un camillero//monta carga.Excelente estudio monoambiente acto profesional en piso 4 al frente con amplio balcón.Pre instalación split frio calor // Agua caliente central.Carpintería de Aluminio A30 doble hoja en dormitorio (aislante térmico y acústico)La unidad cuenta con pisos flotante alemán.Seguridad 24hs.APTO CRÉDITOBIENVENDE AMELIA CLAROAv. Cabildo 36884702-",VENTA DE DEPARTAMENTO EN BELGRANO R,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1296.0,9815.696487428593,
59289,Belgrano,3025.0,36.0,-34.563392017800005,-58.467114828599996,,1.0,"COMPLEJO eRRe- Otro Gran Diseño del premiado y reconocido ESTUDIO AISENSON.Se trata de un conjunto formado por 3 edificios con planta baja común, local comercial, 9 pisos altos sobre Av. Monroe, 3 pisos altos sobre calle Freire y 3 pisos altos sobre calle Blanco Encalada. 2 subsuelos para estacionamiento propio, locales de servicios generales, hall de acceso peatonal único, jardín con piscina en planta baja y terraza jardín con amenities en terraza sobre Av. Monroe.El conjunto se organiza mediante tres núcleos de circulaciones verticales independientes que conectan las  unidades de uso flexible con el lobby de acceso, cocheras y demás áreas comunes. El Sector Monroe cuenta con 3 ascensores amplios y un camillero//monta carga.Excelente estudio monoambiente acto profesional en piso 3 al frente con amplio balcón.Pre instalación split frio calor // Agua caliente central.Carpintería de Aluminio A30 doble hoja en dormitorio (aislante térmico y acústico)La unidad cuenta con pisos flotante alemán.Seguridad 24hs.APTO CRÉDITOBIENVENDE AMELIA CLAROAv. Cabildo 36884702-",VENTA DE DEPARTAMENTO EN BELGRANO R,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1296.0,9815.696487428593,
59290,Belgrano,3454.0816326530608,98.0,-34.563392017800005,-58.467114828599996,,4.0,"COMPLEJO eRRe- Otro Gran Diseño del premiado y reconocido ESTUDIO AISENSON.Se trata de un conjunto formado por 3 edificios con planta baja común, local comercial, 9 pisos altos sobre Av. Monroe, 3 pisos altos sobre calle Freire y 3 pisos altos sobre calle Blanco Encalada. 2 subsuelos para estacionamiento propio, locales de servicios generales, hall de acceso peatonal único, jardín con piscina en planta baja y terraza jardín con amenities en terraza sobre Av. Monroe.El conjunto se organiza mediante tres núcleos de circulaciones verticales independientes que conectan las  unidades de uso flexible con el lobby de acceso, cocheras y demás áreas comunes. El Sector Monroe cuenta con 3 ascensores amplios y un camillero//monta carga.Excelente 4 ambientes en piso 7 al frente con amplio balcón.Cocina independiente c/ conexión para lavarropas; 2 baños completos (1 en suite) + toilette de recepción.Pre instalación split frio calor // Agua caliente central.Carpintería de Aluminio A30 doble hoja en dormitorio (aislante térmico y acústico)La unidad cuenta con pisos flotante alemán.Incluye cochera cubierta fijaSeguridad 24hs.APTO CRÉDITOBIENVENDE AMELIA CLAROAv. Cabildo 36884702-",VENTA DE DEPARTAMENTO EN BELGRANO R,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,9604.0,9815.696487428593,
